Infraccio_Codi Infraccio_Desc_Curta_CA Infraccio_Desc_Curta_ES Infraccio_Desc_Llarga_CA Infraccio_Desc_Llarga_ES Normativa Import_Nominal_€ Tipus_Infraccio Punts_A_Retirar 
1507 NO_CEDIR_PAS_PREFERENT_VEHIC_VIA_ESTRETA NO_CEDER_PASO_PREFEREN_VEHI_VIA_ESTRECHA No_cedir_el_pas_a_un_altre_vehicle_que_ha_entrat_primer_en_un_pas_estret. - RGC 200 M 0 
1508 NO_CEDIR_PAS_TRAM_ESTRETA_VEHIC_ASCEND NO_CEDER_PASO_TRAMO_ESTRECHO_VEH_ASCEND No_cedir_el_pas_en_un_tram_estret_a_vehicles_que_circulen_en_sentit_ascendent_en_un_tram_de_gran_pendent. - RGC 200 M 0 
1509 NO_RESPECTAR_PAS_VIANANTS_SENYALITZAT NO_RESPETAR_PASO_PEATONES_SENALIZADO No_respectar_el_pas_de_vianants_senyalitzat. - RGC 200 M 0 
1511 GIRAR_VEHICLE_SENSE_PRIORITZAR_PAS_VIANA GIRAR_VEHICULO_SIN_PRIORIZAR_PASO_PEATON Girar_amb_el_vehicle_per_entrar_en_una_altra_via_sense_concedir_la_prioritat_de_pas_als_vianants. - RGC 200 M 0 
1512 NO_RESPEC_PRIORITAT_VIANANTS_EN_ANDANES NO_RESPETAR_PRIORIDAD_PEATONES_EN_ARCEN No_respectar_la_prioritat_dels_vianants_als_vorals. - RGC 200 M 0 
1513 NO_RESPEC_PRIORITAT_VIANANTS_ZONA_PEATON NO_RESPEC_PRIORIDAD_PEATONES_ZONA_PEATON No_respectar_la_prioritat_dels_vianants_en_una_zona_de_vianants. - RGC 200 M 0 
1514 NO_RESP_PRIOR_VIAN_PARADA_TRANSP_PUBLIC NO_RESP_PRIOR_PEAT_PARADA_TRANS_PUBLICO No_respectar_la_prioritat_dels_vianants_en_pujar_o_baixar_d'un_transport_public_en_una_parada_senyalitzada. - RGC 200 M 0 
1515 NO_MODER_VELOC_EXIGINT-HO_CIRCUMSTANCIES NO_MODER_VELOC_EXIGIENDOLO_CIRCUNSTANCIA Circular_amb_un_vehicle_sense_moderar_la_velocitat_com_exigeixen_les_circumstancies - RGC 200 M 0 
1516 NO_RESPEC_PRIO_TROPES/ESCOLARS/COMITIVES NO_RESPET_PRIO_TROPAS/ESCOLARES/COMITIVA No_respectar_la_prioritat_de_pas_a_tropes,_files_escolars_en_formacio_o_comitives_autoritzades. - RGC 200 M 0 
1517 NO_CEDIR_PAS_A_ANIMALS_EN_LLOCS_AUTORIZA NO_CEDER_PASO_A_ANIMALES_EN_LUGAR_AUTORI No_cedir_el_pas_als_animals_que_circulen_o_creuen_per_passos_autoritzats. - RGC 200 M 0 
1518 PARAR_VEHICLE_SEMAFOR_QUE_LI_PROHIBEIX_PAS_OBSTACULIT_CIRCUL PARAR_VEHIC_SEMAFORO_QUE_LE_PROHIBE_PASO_OBSTACULIZ_CIRCULAC Aturar_el_vehicle_davant_d'un_semafor_que_li_prohibrixi_el_pas,_obstaculitzant_la_circulacio_i_no_sortir-ne_podent-ho_fer. - RGC 200 M 0 
1519 FER_US_PRIOR_VEHIC_URGENCIA_FORA_SERVEI UTILIZAR_PREFE_VEHIC_URGENCIA_FUERA_SERV Hacer_uso_de_la_prioridad_de_paso_los_vehiculos_de_servicio_de_urgencia_sin_prestar_dicho_servicio. - RGC 90 M 0 
1520 NO_ATURAR_MARXA_EXIGINT-HO_CIRCUMSTANCIE NO_DETENER_MARCHA_EXIGIENDOLO_CIRCUNSTAN No_aturar_la_marxa_del_vehicle_quan_les_circumstancies_ho_exigeixen - RGC 200 M 0 
1521 INCORPORAR-SE_CIRCULAC_SENSE_SENYALITZAR ICORPORARSE_CIRCULACION_SIN_SE/ALIZAR Incorporar-se_a_la_circulacio_sense_assenyalar_previament_la_maniobra. - RGC 60 M 0 
1522 INCORPORAR-SE_VIA_RAPIDA_SENSE_CEDIR_PAS INCORPORARSE_VIA_RAPIDA_SIN_CEDER_PASO Incorporar-se_a_la_calcada_procedent_d'un_carril_d'acceleracio_sense_cedir_el_pas_a_un_altre_vehicle,_la_qual_cosa_obliga_els_altres_a_fer_maniobres_brusques. - RGC 200 M 0 
1523 NO_FACILITAR_INCORP_CIRCUL_ALTRES_VEHIC NA_FACILITAR_INCORP_CIRCUL_OTROS_VEHIC No_facilitar_la_incorporacio_a_la_circulacio_d'altres_vehicles_podent-ho_fer. - RGC 60 M 0 
1524 NO_FACILITAR_INCORPOR_CIRCULA_TRANS_PUBL NO_FACILITAR_INCORPOR_CIRCULA_TRANS_PUBL No_facilitar_la_incorporacio_a_la_circulacio_d'un_transport_col.lectiu_de_viatgers_des_d'una_parada_senyalitzada,_podent-ho_fer. - RGC 60 M 0 
1525 NO_S'ENCEN_SENYALITZACIO_DE_FRENADA NO_SE_ENCIENDE_SENALIZACION_DE_FRENADO No_encendre's_la_senyalitzacio_de_frenada_en_fer_us_del_sistema_de_frenada_de_servei. - RGC 60 M 0 
1526 CANVIAR_DIRECCIO_DESDE_CARRIL_IMPROCEDEN CAMBIAR_DIRECCION_DESDE_CARRIL_IMPROCEDE Canviar_de_direccio_des_d'un_carril_que_no_correspon - RGC 200 M 0 
1527 NO_SITUAR-SE_DRETA_ACCES_CARRIL_DECELERA NO_SITUARSE_DERECH_ACCESO_CARRIL_DECELER No_col.locar-se_amb_prou_antelacio_al_carril_mes_proxim_a_la_dreta_per_entrar_al_carril_de_desacceleracio. - RGC 90 M 0 
1529 CIRCULAR_MARXA_ENRERA_MES_DE_15_METRES CIRCULAR_MARCHA_ATRAS_MAS_DE_15_METROS Circular_marxa_enrere_mes_de_15_m. - RGC 200 M 0 
1530 NO_UTILITZAR_CASC_CONDUCTORS/OCUPANTS_CICLES_MENORS_16_ANYS NO_UTILIZAR_CASCO_CONDUCT_Y_OCUPANTES_CICLOS_MENORES_16_ANOS No_utilitzar_casc_conductors_i_ocupants_de_cicles_menors_de_16_anys - LSV 200 M 0 
1531 RETROCEDIR_EN_VIA_ON_NO_ES_AUTORITZAT RETROCEDER_VIA_DONDE_NO_ESTA_AUTORIZADO Retrocedir_en_una_via_on_no_estigui_autoritzat. - RGC 200 M 0 
1532 FER_MARXA_ENRERA_DE_MANERA_IMPROCEDENT HACER_MARCHA_ATRAS_DE_FORMA_IMPROCEDENTE Fer_una_maniobra_de_marxa_enrere_de_forma_improcedent. - RGC 200 M 0 
1533 AVANCAR_PER_LA_DRETA ADELANTAR_POR_LA_DERECHA Avancar_per_la_dreta - RGC 200 M 0 
1534 AVANCAR_SENSE_SENYALITZAR_AMB_ANTELACIO ADELANTAR_SIN_SENALIZAR_CON_ANTELACION Fer_un_avancament_sense_senyalitzar-lo_amb_antelacio. - RGC 200 M 0 
1536 REINTEGRAR-SE_AL_CARRIL_SENSE_SENYALITZ REINTEGRARSE_AL_CARRIL_SIN_SENALIZARLO Reintegrar-se_al_carril_despres_de_fer_un_avancament_sense_senyalitzar_o_no_fer-ho_de_manera_gradual. - RGC 200 M 0 
1537 AVANCAR_VEHIC_2/RODES_SENSE_1.5_M_MARGE_FORA_POBLAT ADELANT_VEHIC_2/RUEDAS_SIN_1.5_M_MARGEN_FUERA_POBLADO Avancar_un_vehicle_de_dues_rodes_sense_deixar_1,50_metres_de_marge_lateral_fora_de_poblat - RGC 200 M 0 
1538 NO_FACILITAR_MANIOBRA_AVANCAMENT NO_FACILITAR_MANIOBRA_DE_ADELANTAMIENTO No_facilitar_una_maniobra_d'avancament. - RGC 200 M 0 
1539 NO_UTILITZAR_LLUMS_CRUILLA_CASOS_OBLIGAT NO_UTILIZAR_LUCES_DE_CRUCE_CASOS_OBLIGAT No_utilitzar_llums_d'encreuament_en_els_casos_obligatoris. - RGC 200 M 0 
1541 UTILITZAR_LLUMS_BOIRA_SENSE_JUSTIFICACIO UTILIZAR_LUCES_NIEBLA_SIN_JUSTIFICACION Utilitzar_el_llum_davanter/posterior_de_boira_sense_que_hi_hagi_cap_causa_que_ho_justifiqui. - RGC 200 M 0 
1542 CIRC_LLUMS_INADEQUAT_PRODUINT_ENCEGAMENT CIRC_LUCES_INADECUA_PRODUCIENDO_DESLUMBR Circular_amb_enllumenat_inadequat_i_produir_enlluernament. - RGC 200 M 0 
1543 NO_PORTAR_IL.LUMINADA_LA_PLACA_MATRICULA NO_LLEVAR_ILUMINADA_LA_PLACA_MATRICULA No_portar_il.luminada_la_placa_de_matricula_o_un_altre_dispositiu_reglamentari. - RGC 60 M 0 
1544 CIRC_MOTO_DE_DIA_SENSE_LLUMS_ENCESOS CIRC_MOTO_DE_DIA_SIN_LUCES_ENCENDIDAS Circular_durant_el_dia_amb_una_motocicleta_sense_portar_encesos_els_llums_reglamentaris. - RGC 200 M 0 
1545 CIRC_PER_CARRILS_REVERS_SENSE_LLUMS_REGL CIRC_POR_CARRILES_REVERS_SIN_LUCES_REGL Circular_per_carrils_reversibles_en_sentit_contrari_a_la_circulacio_sense_portar_encesos_els_llums_reglamentaris. - RGC 200 M 0 
1546 FRENAR_EL_VEHICLE_SENSE_SENYALS_REGLAMEN FRENAR_EL_VEHICULO_SIN_SENALES_REGLAMENT No_advertir_la_intencio_de_frenar_el_vehicle_amb_els_senyals_reglamentaris,_sempre_que_sigui_possible. - RGC 60 M 0 
1547 NO_ATURAR_MOTOR_VEHICLE_LLOC_TANCAT NO_PARAR_MOTOR_VEHICULO_LUGAR_CERRADO No_parar_el_motor_d'un_vehicle_en_un_lloc_tancat_sempre_que_s'hi_aturi_mes_de_dos_minuts. - RGC 200 E 0 
1548 NO_ATURAR_MOTOR_VEH_DURANT_CARGA_COMBUST NO_PARAR_MOTOR_VEH_DURANTE_CARGA_COMBUST No_parar_el_motor_d'un_vehicle_durant_la_carrega_de_combustible. - RGC 200 E 0 
1549 NO_UTILITZAR_CASC_HOMOLOGAT_I_CERTIFICAT_CONDUCTOR NO_UTILIZAR_CASCO_HOMOLOGADO/CERTIFICADOCONDUCTOR No_utilitzar_el_conductor_casc_de_proteccio_homologat_i_certificat. - RGC 200 M 4 
1550 NO_UTILITZAR_ADEQUADAMENT_CASC_PROTECCIO_CONDUCTOR NO_UTILIZAR_ADECUADAMENTE_CASCO_PROTECCION_CONDUCTOR No_utilitzar_el_conductor_adequadament_el_casc_de_proteccio_(especifiqueu-ne_l'us_inadequat). - RGC 200 M 4 
1551 CIRCUL_ANIMALS_SENSE_CONDUCTOR_S/PERILL CIRCUL_ANIMALES_SIN_CONDUCTOR_S/PELIGRO Circular_animals_de_tir,_de_carrega,_de_sella_o_bestiar_sense_conductor. - RGC 60 M 0 
1553 NO_AJUDAR_RESTABLIR_TRANSIT_EN_ACCIDENT NO_AYUDAR_RESTABLEC_TRAFICO_EN_ACCIDENTE No_esforcar-se,_la_persona_implicada_en_un_accident_de_transit,_en_restablir_o_mantenir_la_seguretat_de_la_circulacio No_esfozarse,_la_persona_implicada_en_un_accidente_de_trafico,_en_restablecer_o_mantener_la_seguridad_de_la_circulacion RGC 200 M 0 
1556 NEGAR-SE_DONAR_DADES_IMPLICAT_EN_ACCIDEN NEGARSE_A_DAR_DATOS_IMPLICADO_EN_ACCIDEN Negar-se,_una_persona_implicada_en_un_accident,_a_facilitar_les_seves_dades. - RGC 200 M 0 
1558 NO_OBEIR_ELS_SENYALS_DELS_BALISAMENTS NO_OBEDECER_SENALES_DE_BALIZAMIENTO No_obeir_senyals_d'ABALISAMENT - RGC 90 M 0 
1559 NO_OBEIR_SEMAFOR_VERMELL_QUADRAT/CARRIL NO_OBEDECER_SEMAFOR_ROJO_CUADRADO/CARRIL No_obeir_el_LLUM_VERMELL_en_forma_d'aspa_d'un_semafor_quadrat_o_de_carril. - RGC 200 M 0 
1560 NO_OBEIR_SEMAFOR_RESERVAT_DETERM_VEHICLE NO_OBEDECER_SEMAF_RESERV_DETERMIN_VEHIC No_obeir_el_senyal_d'un_semafor_reservat_a_determinats_vehicles - RGC 200 M 0 
1561 NO_OBEIR_SENYAL_DE_RESTRICCIO_DE_PAS NO_OBEDECER_SENAL_DE_RESTRICCION_DE_PASO No_obeir_un_senyal_de_RESTRICCIO_DE_PAS - RGC 90 M 0 
1562 NO_OBEIR_MARQUES_GROGUES NO_OBEDECER_MARCAS_AMARILLAS No_obeir_MARQUES_GROGUES - RGC 60 E 0 
1563 NO_OBEIR_SENYALS_HORITZONTALS_CIRCULACIO NO_OBEDECER_SENALES_HORIZONT_CIRCULACION No_obeir_SENYALS_HORITZONTALS_de_circulacio - RGC 60 M 0 
1564 NO_OBEIR_MARQUES_HORITZONTALS_CIRCULACIO NO_OBEDECER_MARCAS_HORIZONTALES_CIRCULAC No_obeir_MARQUES_HORITZONTALS_de_circulacio_(FLETXES_DEL_PAVIMENT). - RGC 60 M 0 
1565 NO_RESPECT_LINIA_DETENCIO_SEMAF_VERMELL NO_RESPET_LINEA_DETENCION_SEMAFORO_ROJO No_aturar-se_davant_la_linia_de_detencio_mes_proxima_al_semafor_amb_llum_vermell. - RGC 90 M 0 
1566 CIRC_PER_ZONA_EXCLOSA_AMB_ZEBRAT/LIN_CON CIRC_POR_ZONA_EXCL_CON_CEBRADO/LINEA_CON Travessar_per_una_zona_exclosa_a_la_circulacio_(RATLLAT_ZEBRAT)_emmarcada_amb_una_linia_continua. - RGC 60 M 0 
1567 CIRCULAR_MARXA_ENRERA_EN_CRUILLA CIRCULAR_MARCHA_ATRAS_EN_CRUCE Circular_marxa_enrere_en_un_encreuament. - RGC 200 M 0 
1569 CANVI_DE_SENTIT_PROHIBIT_S/P CAMBIO_DE_SENTIDO_PROHIBIDO_S/P Fer_un_canvi_de_sentit_de_la_marxa_alla_on_alguna_norma_ho_prohibeixi - RGC 200 M 0 
1570 CANVI_SENTIT_DE_LA_MARXA_AMB_PERILL CAMBIO_SENTIDO_DE_LA_MARCHA_CON_PELIGRO Fer_un_canvi_de_sentit_de_la_marxa_amb_perill. - RGC 200 M 0 
1571 CIRC_SENSE_ENLLUMENAT_REGLAMENT_ENCES CIRC_SIN_ALUMBRADO_REGLAMENT_ENCENDID Circular_sense_llums_reglamentaris_encesos_en_situacions_de_falta_o_disminucio_de_visibilitat - RGC 200 M 0 
1572 CIRC_SENSE_ENLLUMENAT_REGLAMENT_ENCES_AMB_PERILL CIRC_SIN_ALUMBRADO_REGLAMENT_ENCENDIDO_CON_PELIGRO Circular_sense_els_llums_reglamentaris_encesos_en_situacions_de_falta_o_disminucio_de_visibilitat,_amb_perill. - RGC 200 M 0 
1573 NO_RESPECTAR_PRIORITAT_CICLISTES NO_RESPETAR_PRIORIDAD_CICLISTAS No_respectar_la_prioritat_de_pas_dels_ciclistes_que_circulen_per_un_carril_bici,_un_pas_de_ciclistes_o_un_voral_degudament_senyalitzats. - RGC 200 M 0 
1574 GIRAR_SENSE_DONAR_PRIORITAT_CICLISTES GIRAR_SIN_DAR_PRIORIDAD_A_CICLISTAS Girar_amb_el_vehicle_per_entrar_en_una_altra_via_sense_donar_prioritat_de_pas_als_ciclistes_que_hi_circulen. - RGC 200 M 0 
1575 NO_RESPECTA_PRIORITAT_GRUP_CICLISTA NO_RESPETA_PRIORIDAD_GRUPO_CICLISTA No_respectar_la_prioritat_de_pas_dels_ciclistes_que_circulen_en_grup_i_quan_el_primer_hagi_iniciat_ja_el_creuament_o_hagi_entrat_en_una_glorieta. - RGC 200 M 0 
1576 AVANCAR_BICI_/_CICLOM_POSANT_PERILL_CICLIST_SENTIT_CONTRARI AVANZAR_BICI/CICLO_PONIENDO_PELIGRO_CICLIST_SENTIDO_CONTRARI Avancar_un_vehicle_a_bicicleta_o_ciclomotor_posant_en_perill_o_entorpint_a_ciclistes_que_circulen_en_sentit_contrari,_inclos_arcen - RGC 200 M 4 
1577 AVANCAR_INTERSECCIO_AMB_VIA_CICLISTES ADELANTAR_INTERSEC_CON_VIA_CICLISTAS Avancar_en_una_interseccio_amb_vies_per_a_ciclistes. - RGC 200 M 0 
1579 NO_APAGA_RADIO-MOBIL_CARREG_COMBUSTIB NO_APAGA_RADIO-MOV_CARGANDO_COMBUSTIB No_apagar_la_radio_d'un_vehicle_o_el_telefon_mobil_durant_la_carrega_de_combustible. - RGC 60 M 0 
1580 CANVI_SENTIT_TUNEL/PAS_INFERIOR CAMBIO_SENTIDO_TUNEL/PASO_INFERIOR Fer_un_canvi_de_sentit_de_la_marxa_en_un_tunel_o_un_pas_inferior. - RGC 200 M 0 
1581 MARXA_ENRERA_EN_TUNEL_O_PAS_INFERIOR MARCHA_ATRAS_EN_TUNEL/PASO_INFERIOR Fer_una_maniobra_de_marxa_enrere_de_forma_improcedent_en_un_tunel_o_pas_inferior. - RGC 200 M 0 
1582 AVANCAR_SENSE_ESPAI_SUFICIENT_LATERAL ADELANTAR_SIN_ESPACIO_SUFICIENTE_LATE Avancar_sense_deixar_espai_suficient_entre_els_dos_vehicles_lateralment_per_fer_la_maniobra_amb_seguretat. - RGC 200 M 0 
1583 NO_RESPECTA_PRIORITAT_CICLISTA_AMB_PERILL NO_RESPETA_PRIORIDAD_CICLISTA_CON_PELIGRO No_respectar_la_prioritat_de_pas_dels_ciclistes_amb_perill. - RGC 200 M 4 
1584 RETROCEDIR_AMB_PERILL_EN_VIA_ON_NO_ES_AUTORITZAT RETROCEDER_CON_PELIGRO_EN_VIA_DONDE_NO_ESTA_AUTORIZADO Retrocedir_en_una_via_on_no_estigui_autoritzat_amb_perill. - RGC 200 M 4 
1585 CONDUIR_UTILITZANT_TELEFON CONDUCIR_UTILIZANDO_TELEFONO Conduir_un_vehicle_utilitzant_dispositius_de_telefonia_mobil. - RGC 200 M 3 
1586 PARAR_CONSTITUINT_RISC_A_CIRCULACIO_O_VIANANTS_AMB_PERILL PARAR_CONSTITUYENDO_RIESGO_CIRCULACION/PEATONES_CON_PELIGRO Parar_de_manera_que_constitueixi_risc_a_la_circulacio_o_als_vianants_amb_perill. - RGC 200 E 0 
1587 ESTACIONAR_AMB_RISC_A_CIRCULACIO/VIANANTS_AMB_PERILL ESTACIONAR_CON_RIESGO_A_CIRCULACION/PEATONES_CON_PELIGRO Estacionar_de_manera_que_constitueixi_risc_a_la_circulacio_o_als_vianants_amb_perill. - RGC 200 E 0 
1588 PARAR_CARRIL_TRANS_PUBLIC_GREU_PERTORBACIO/RISC/PERILL PARAR_CARRIL_TRANS_PUBLIC_GRAVE_PERTURBAC/RIESGO/PELIGRO Parar_en_carril_destinat_al_transport_public_urba_creant-hi_greu_pertorbacio,_risc_o_perill. - RGC 200 E 0 
1589 ESTACIONA_CARRIL_T_PUBLIC_GREU_PERTORBACIO/RISC/PERILL ESTACIONAR_CARRIL_T_PUBLIC_GRAVE_PERTURBAC/RIESGO/PELIGRO Estacionar_en_carril_destinat_al_transport_public_urba_creant-hi_greu_pertorbacio,_risc_o_perill. - RGC 200 E 0 
1590 NO_UTILITZAR_EL_CINTURO_DE_SEGURETAT_L'OCUPANT NO_UTILIZAR_CINTURON_DE_SEGURIDAD_EL_OCUPANTE Circular_sense_utilitzar,_degudament_cordats,_el_passatger_d'un_vehicle,_el_cinturo_de_seguretat - RGC 200 M 0 
1591 CONDUIR_UTILITZANT_AURICULARS/CASCS CONDUCIR_UTILIZANDO_AURICULARES/CASCOS Conduir_un_vehicle_a_motor_utilitzant_auriculars_connectats_a_aparells_receptors_o_reproductors_de_so. - RGC 200 M 3 
1592 CIRCULAR_EN_BICICLETA_FORA_DE_CARRIL_QUAN_EXISTEIXI CIRCULAR_EN_BICICLETA_FUERA_DE_CARRIL_CUANDO_EXISTA Circular_en_bicicleta_per_fora_del_carrils_habilitats_per_a_bicicletes_o_per_fora_de_la_calcada_o_via_senyalitzada_per_la_circulacio_d'aquesta - OCVV 100 M 0 
1593 CIRCULAR_O_ROMANDRE_EL_VIANANT_PEL_CARRIL_BICI CIRCULAR_O_PERMANECER_EL_PEATON_EN_CARRIL_BICI Caminar_o_ocupar_un_vianant_els_carrils_bici_o_travessar-los_sense_respectar_la_prioritat_dels_ciclistes - OCVV 100 M 0 
1594 NO_RESPECTA_BICICLETA_LA_PREFERENCIA_DE_PAS_DE_VIANANTS NO_RESPETA_BICICLETA_LA_PREFERENCIA_DE_PASO_DE_PEATONES Circular_en_bicicleta_per_carrers_bici,_zones_de_vianants_i_voreres_habilitades_sense_respectar_la_preferencia_dels_vianants - OCVV 100 M 0 
1595 CIRCULAR_BICICLETA_A_VELOCITAT_INADEQUADA_EN_CARRIL_BICI CIRCULAR_BICICLIETA_A_VELOCIDAD_INADECUADAEN_CARRIL_BICI Circular_en_bicicleta_pel_carril_bici_a_una_velocitat_inadequada - OCVV 100 M 0 
1600 CIRCULAR_BICICLETA_VORERA_MENYS_5_METRES_I_3_M_ESPAI_LLIURE CIRCULAR_BICICLETA_ACERA_MENOS_5_M_Y_3_M_DE_ESPACIO_LIBRE Circular_en_bicicleta_per_una_vorera,_andana_o_passeig_de_menys_de_5_metres_i_3_metres_d'espai_lliure - OCVV 100 M 0 
1601 NO_RESPECTAR_CONDICIO_CIRCULACIO_ESPAI_RESERVAT_VIANANTS NO_RESPETAR_CONDICIONES_CIRCULACION_ESPACIO_RESERVADO_PEATON Circular_en_bicicleta_per_zones_de_vianants_i_voreres_habilitades_a_menys_de_1_metre_de_les_facanes_o_sense_extremar_les_mesures_respecte_a_la_incorporacio_de_ciutadans_dels_immobles_a_la_vorera - OCVV 100 M 0 
1603 CIRCULAR_BICICLETA_RECOLZAT_EN_UNA_RODA_O_AGAFAT_A_VEHICLE CIRCULAR_BICICLETA_APOYADO_EN_UNA_RUEDA_O_COGIDO_A_VEHICULO Circular_en_bicicleta_recolzat_nomes_en_una_roda - OCVV 100 M 0 
1605 NO_RESPECTAR_VEHICLE_MOTOR_DISTANCIA_SEGURETAT_A_BICICLETA NO_RESPETAR_VEHICULO_MOTOR_DISTANCIA_SEGURIDAD_A_BICICLETA Circular_un_vehicle_darrera_d'una_bicicleta_sense_respectar_la_distancia_de_seguretat_prudencial_i_proporcional_a_la_velocitat_de_com_a_minim_de_3_metres - OCVV 100 M 0 
1606 CIRCULAR_BICICLETA_SENSE_TIMBRE_LLUMS_O_REFLECTANTS CIRCULAR_BICICLETA_SIN_TIMBRE_LUCES_O_REFLECTANTES Circular_en_bicicleta_sense_dur_els_elements_que_permetin_la_seva_correcta_visualitzacio_pels_vianants_i_conductors - OCVV 100 M 0 
1607 CIRCULAR_BICICLETA_AMB_REMOLC_NO_HOMOLOGAT CIRCULAR_BICICLETA_CON_REMOLQUE_NO_HOMOLOGADO Circular_en_bicicleta_transportant_carrega,_animals_o_mercaderies,_utilitzant_remolcs,_semiremolcs,_semi_bicis_o_altres_elements_sense_homologar - OCVV 100 M 0 
1608 CIRCULAR_BICI_AMB_MENOR_7_ANYS_SENSE_SEIENT_HOMOLOGAT_O_CASC CIRCULAR_BICI_CON_MENOR_7_ANOS_SIN_ASIENTO_HOMOLOGADO_O_CASC Circular_en_bicicleta_portant_un_menor_de_7_anys_sense_seient_homologat_o_sense_cas_homologat - OCVV 100 M 0 
1609 ESTACIONAR_BICICLETA_EN_LLOC_NO_AUTORITZAT ESTACIONAR_BICICLETA_EN_LUGAR_NO_AUTORIZADO Estacionar_una_bicicleta_i_lligar-la_en_llocs_no_autoritzats - OCVV 100 E 0 
1614 NO_RESPECTAR_EL_VIANANT_LLUM_VERMELLA_SEMAFOR_AMB_PERILL NO_RESPETAR_EL_PEATON_LA_LUZ_ROJA_DE_UN_SEMAFORO_CON_PELIGRO No_respectar_el_vianant_llum_vermella_semafor_amb_perill No_respetar_el_peaton_la_luz_roja_de_un_semaforo_con_peligro RGC 90 M 0 
1615 CANVI_DIRECCIO_AMB_PERILL CAMBIO_DIRECCIO_CON_PELIGRO Fer_un_canvi_de_direccio_amb_perill - RGC 200 M 0 
1616 CIRCULAR_EN_UNA_BICICLETA_MES_PERSONES_DE_LES_PERMESES CIRCULAR_EN_UNA_BICICLETA_MAS_PERSONAS_DE_LAS_PERMITIDAS Circular_en_una_bicicleta_un_numero_de_persones_superior_al_que_per_construccio_pot_transportar - OCVV 100 M 0 
1617 CONDUIR_BICI/VMP/CICLE_AMB_AURICULARS_CONNECTATS_APARELLS CONDUCIR_BICI/VMP/CICLO_CON_AURICULARES_CONECTADOS_APARATOS Conduir_una_BICI/VMP/CICLE_utilitzant_auriculars_connectats_a_aparells_receptors_o_reproductors_de_so. - RGC 200 M 0 
1618 CONDUIR_BICI/VMP/CICLE_UTILITZANT_TELEFONIA_MOBIL CONDUCIR_BICI/VMP/CICLO_UTILIZANDO_TELEFONIA_MOBIL Conduir_una_BICI/VMP/CICLE_utilitzant_dispositius_de_telefonia_mobil. Conducir_una_BICI/VMP/CICLO_utilizando_dispositivos_de_telefonia_movil. RGC 200 M 0 
1619 DESOB_VIANANT/_CONDUC_/BICI/VMP/CICLE_AGENT/SENYAL_AMB_PERIL DESOB_PEATON_/CONDUC_BICI/VMP/CICLO,_AGENTE/SENAL_CON_PELIGR Desobeir_el_vianant_o_conductor_d'una_bicicleta/vehicle_mobilitat_personal_(VMP)_els_SENYALS_i/o_les_ORDRES_D'UN_AGENT_que_regula_la_circulacio_AMB_PERILL. - RGC 200 M 0 
1620 CONDUIR_UTILITZANT_MANUALMENT_NAVEGADORS CONDUCIR_UTILIZANDO_MANUALMENTE_NAVEGADORES Conduir_utilitzant_manualment_navegadors - RGC 200 M 3 
1621 NO_UTILITZAR_PASSATGER_CASC_CICLOMOTOR_RESPON_CONDUCTOR NO_UTILIZAR_PASAJERO_CASCO_CICLOMOTOR_RESPONDE_CONDUCTOR No_utilitzar_el_passatger_casc_de_proteccio_circulant_en_ciclomotor. - RGC 200 M 0 
1622 NO_UTILITZAR_PASSATGER_CASC_MOTOCICLETA_RESPON_CONDUCTOR NO_UTILIZAR_PASAJERO_CASCO_MOTOCICLETA_RESPONSABLE_CONDUCT No_utilitzar_el_passatger_casc_de_proteccio_circulant_en_motocicleta. - RGC 200 M 0 
1623 NO_UTILITZAR_CASC_PASSATGER_3/4_RODES_RESPONSABLE_CONDUCTOR NO_UTILIZAR_CASCO_PASAJERO_3/4_RUEDAS_RESPONSABLE_CONDUCTOR No_utilitzar_el_passatger_casc_de_proteccio_circulant_en_vehicles_de_tres_rodes_o_quadricicles,_o_vehicles_especials_tipus_""""quad"""". - RGC 200 M 0 
1624 NO_UTILITZAR_PASSATGER_CASC_HOMOLOGAT_I_CERTIFICAT NO_UTILIZAR_PASAJERO_CASCO_HOMOLOGADO_Y_CERTIFICADO No_utilitzar_el_passatger_casc_de_proteccio_homologat_i_certificat - RGC 200 M 0 
1625 NO_UTILITZAR_ADEQUADAMENT_PASSATGER_CASC NO_UTILIZAR_ADECUADAMENTE_PASAJERO_CASCO No_utilitzar_el_passatger_adequadament_el_casc_de_proteccio_circulant_en_motocicleta,_ciclomotor_o_sidecar - RGC 200 M 0 
1626 NO_DEMANAR_AUX_SANITARI_PER_VICTIMES_IMPLICAT_EN_ACCIDENT NO_PEDIR_AUX_SANITARIO_PARA_VICTIMAS_IMPLICADO_EN_ACCIDENTE No_demanar_auxili_sanitari_per_a_les_victimes,_en_trobar-se_implicat_en_un_accident_de_circulacio No_pedir_auxilio_sanitario_para_las_victimas,_encontrandose_implicadas_en_un_accidente_de_circulacion RGC 80 M 0 
1628 NO_IMPEDIR_LA_CONDUCCIO_A_QUI_MAI_HA_OBTINGUT_PERMIS/LLICENC NO_IMPEDIR_LA_CONDUCCION_A_QUIEN_NO_HA_OBTENIDO_PERMISO/LICE Incomplir_l'obligacio_d'impedir_que_el_vehicle_sigui_conduit_per_qui_mai_ha_obtingut_el_permis_o_llicencia_de_conduccio_corresponent - LSV 200 M 0 
